,state,stateabbrv,county,stcofips,population,area,risk_score,avln_afreq,avln_ealt,avln_risks,cfld_afreq,cfld_ealt,cfld_risks,cwav_afreq,cwav_ealt,cwav_risks,drgt_afreq,drgt_ealt,drgt_risks,erqk_afreq,erqk_ealt,erqk_risks,hail_afreq,hail_ealt,hail_risks,hwav_afreq,hwav_ealt,hwav_risks,hrcn_afreq,hrcn_ealt,hrcn_risks,istm_afreq,istm_ealt,istm_risks,lnds_afreq,lnds_ealt,lnds_risks,ltng_afreq,ltng_ealt,ltng_risks,rfld_afreq,rfld_ealt,rfld_risks,swnd_afreq,swnd_ealt,swnd_risks,trnd_afreq,trnd_ealt,trnd_risks,tsun_afreq,tsun_ealt,tsun_risks,vlcn_afreq,vlcn_ealt,vlcn_risks,wfir_afreq,wfir_ealt,wfir_risks,wntw_afreq,wntw_ealt,wntw_risks,funding,revenue_per_person,state_funding,amount
1771,New Hampshire,NH,Rockingham,33015,295223,695.0891251515216,5.006111396049634,0.0,0.0,0.0,4.441920410000001,279853.5339742412,3.968368923324695,0.153776372194939,101214.8723945688,8.428991779347816,5.070785593140256,675296.7168281445,5.180643969788435,0.001064021550881,2363707.924,3.581751144582475,1.98794666059494,67230.80372632094,3.243235855706414,0.307335173032029,158154.6392802584,4.165673193774519,0.128512197595009,234791.3088451157,2.701462183983796,2.114103158827871,170888.98566108895,6.797022590652984,0.01,86861.50943896017,5.96159193149729,16.304566640780145,599744.5501475456,9.851399153673563,1.166666666,1598887.113651558,5.19100906922457,0.549334904232025,675245.6939474223,6.849927493884326,0.082575315980787,1102471.8786468217,6.994086553039902,0.0,0.0,0.0,0.0,0.0,0.0,9.1249233648e-05,121487.91089222062,3.229288381906476,7.15798307987975,117663.85554068229,7.459713409169575,12554714148,5131,1514789213,0
1772,New Hampshire,NH,Strafford,33017,123143,367.7306957951415,6.404780976817441,0.0,0.0,0.0,4.431920410000001,19452.007985415737,3.077449546855774,0.24965277016974,62927.339598315964,13.568806958146563,2.569447813639573,116134.58557172616,5.433842919253132,0.000857280297351,692353.9880000001,4.433537247624106,1.899767021325594,20225.27969716252,4.098783357936046,0.33137966820239,65266.75335701111,5.849556057288633,0.11968164681949,112536.23176592484,3.987524492582746,2.346597898960299,343962.1052923335,16.18646115282697,0.01,96547.46685455588,11.647546055754653,14.923915403696252,354953.2486777647,15.404366333768811,0.75,301086.72380194487,5.61191058362114,0.462267021325238,413365.9939474301,10.970118086765202,0.033727527538289,331894.8463740879,8.822820587826795,0.0,0.0,0.0,0.0,0.0,0.0,7.7620679663e-05,13556.902300332573,2.932357960452562,8.547939606882093,47500.57822739441,10.39860553362908,12554714148,5131,631846733,0
1773,New Hampshire,NH,Sullivan,33019,43742,537.2815087616808,6.398580875007244,0.0,0.0,0.0,0.0,0.0,0.0,0.495238076003164,51637.88036894352,15.447068022532402,0.0,0.0,0.0,0.000596587453333,91393.66,2.649846836299317,2.117904920642853,9961.521719886125,3.936045082626698,0.082623356751172,5904.268755265317,3.193074071563671,0.048989042583568,21350.41317282072,2.786138609013823,0.766139412011168,155633.71695488557,15.110458981870073,0.01,115052.02538969576,15.015747195665591,16.315405673538528,120177.38908487608,12.598951295523497,1.166666666,922432.5159322362,9.91105284406161,0.77466438414217,152046.855181629,9.557704176704329,0.05296169730853,147832.9414226459,8.176663221974655,0.0,0.0,0.0,0.0,0.0,0.0,4.8043040822e-05,5162.782557319502,2.584557253513606,7.920420252918953,16273.89855594904,8.847774723598834,12554714148,5131,224440202,0
1774,New Jersey,NJ,Atlantic,34001,274549,555.5952131118713,33.129595573689805,0.0,0.0,0.0,4.453888575000001,31496434.35626171,67.5437027681592,0.0,0.0,0.0,4.484677686191126,347364.7719831467,14.63333848999345,0.000354883613622,394425.096,6.819462323787119,1.211923634081021,75769.30105488074,11.898242570443,0.669964237917005,206530.53597299888,16.051486860747822,0.159851001489804,192221.359239676,8.909118349789882,0.425489170207293,22817.08539838403,12.247009046023395,0.01,15330.504956434364,11.788753895149709,27.80306612999552,443074.8584078394,31.182496088050023,2.166666666,5640180.952665931,27.85733024380485,3.930583018343126,1701845.2354148335,32.862556649197266,0.178706097030049,4109775.690270024,38.299281261450425,0.0,0.0,0.0,0.0,0.0,0.0,0.002134961245435,3067307.3635682934,33.39726232497982,3.189755907110011,123908.6834796405,26.75496119357983,83435714941,7578,2080532322,0
1775,New Jersey,NJ,Bergen,34003,905116,232.75394703870452,19.42620168623592,0.0,0.0,0.0,4.431920410000001,62274537.748086005,40.477156917069934,4.8699392896e-05,6.276792454256318,0.561579825150784,2.78678757395767,69385.1111909943,4.084250323312017,0.000633568481622,4893251.148,7.723934383677346,2.267135927020305,127986.00278894312,6.765729728226098,1.413058499040363,1972177.054922112,16.259651725010553,0.118678370286632,564981.7326965693,6.09332594949958,0.943029458096125,298483.0655960462,13.77818387569372,0.017120113728332,48334.27279171928,8.253590274618224,37.69144384773583,1250589.834831291,21.495746507958582,6.0,4965505.565159277,12.747892698892736,5.01481463196447,3372203.853581597,19.707945908813755,0.071920919234737,5640223.71854545,20.326320712316864,0.0,0.0,0.0,0.0,0.0,0.0,9.0149006995e-05,3409.6425684231504,1.651848252994978,4.116837465410092,431338.68303447886,19.36059240628449,83435714941,7578,6858969048,0
1776,New Jersey,NJ,Burlington,34005,448734,798.908957186098,10.257049587879802,0.0,0.0,0.0,4.453888575000001,563135.3726926352,6.726965764771266,0.0,0.0,0.0,5.288380300152289,266640.68257649976,5.103179508872683,0.000440408296791,1090499.4800000002,3.690465816127794,1.710944322088299,54570.81120982457,4.062147992549231,4.39400963607764,1308567.541236058,11.312791200760923,0.133195538176839,210167.47857387995,3.495746232287453,0.760997342826533,251807.6712057927,10.385247432746256,0.01016167507715,4056.389458668176,2.882567660116774,40.3863462902721,986168.0740343316,15.773728535728385,3.208333333,11474088.440676453,13.444100734366309,5.460591794457487,5860929.024081645,18.90169252245888,0.260706568717274,2270567.518889564,11.960786173211975,0.0,0.0,0.0,0.0,0.0,0.0,0.00287386677787,1891926.6269630287,10.827887760167451,3.955367158634998,476806.20083771896,15.9686519847532,83435714941,7578,3400506252,0
1777,New Jersey,NJ,Camden,34007,513657,221.33221087906017,15.239823257141587,0.0,0.0,0.0,4.447904493000001,119467.87446162094,7.536278116503638,0.0,0.0,0.0,5.739153597397875,279357.7064295447,9.735924184955742,0.000418976948464,1021789.364,6.779950221875946,1.733940550261977,59105.74786664748,7.836168524289254,7.209330516801781,2076268.677266916,24.78508985515849,0.116481830783658,197981.92144335943,6.437019556361992,0.837241608287317,264825.7059951185,19.838347757716058,0.01,10536.176936666989,7.443072281285371,42.24481988321965,136988.26298054022,14.547576948386922,3.875,5086982.456601272,19.25620482810212,5.547741729394782,1413060.0403332675,22.098205191344384,0.078379397857095,2353303.716746661,22.739842405594064,0.0,0.0,0.0,0.0,0.0,0.0,0.000780890894585,370337.36252397497,11.809542730855032,4.145409672809242,542292.6122349363,31.31053179028669,83435714941,7578,3892492746,0
1778,New Jersey,NJ,Cape May,34009,97265,251.99115216031305,25.398731938129647,0.0,0.0,0.0,4.453888575000001,28502327.83286245,55.38238919313813,0.0,0.0,0.0,4.314171558802279,143859.43616359812,9.246444938968912,0.000411623506602,148110.76799999998,4.100170338354319,0.89658088990553,10730.740285271217,5.257453760466769,0.333170532827643,208535.97007163288,13.65090186570242,0.16846020808161,391172.1353336484,9.57055946357624,0.322964694095744,60886.56708542312,14.400060638574043,0.01,647.8861311657203,3.480934232846251,25.80133565459223,156934.21220804282,18.12785885552943,1.708333333,3729863.081120715,20.57405763962165,2.924152040261061,843590.0961897534,22.047143373463204,0.1636931170523,537813.9887382684,16.437244787469968,0.0,0.0,0.0,0.0,0.0,0.0,0.000934146655509,1141830.5203109668,20.366019720840008,1.45971785175825,137853.27139444946,23.501194974704,83435714941,7578,737074170,0
1779,New Jersey,NJ,Cumberland,34011,156898,483.36211310928,17.357872592016633,0.0,0.0,0.0,4.447904493000001,4854436.689743648,32.458267500016696,0.0,0.0,0.0,5.41728733779282,199555.5876396676,10.903119662232474,0.000441271966933,223131.76,5.008828926580626,1.355453858998013,104313.74245230031,11.863519645093904,0.742205329425676,187518.507644179,13.931029421345126,0.1300161992781,89757.76712063653,6.194974363036878,0.486830843254032,107820.51641671364,18.420091012960683,0.01,8294.244784480596,8.609726400362721,33.67498383576703,214810.6980195025,21.51038586374935,2.083333333,2586930.755335807,19.25534930219732,4.336707734945032,789848.1407172919,22.80467286366152,0.216334719627202,622412.6658288012,18.25149497472079,0.0,0.0,0.0,0.0,0.0,0.0,0.001414667747557,642005.7378394848,17.77267196614518,3.628198631966636,103366.77886030404,22.57418389696655,83435714941,7578,1188973044,0
1780,New Jersey,NJ,Essex,34013,783969,126.08592819527784,21.88552896031879,0.0,0.0,0.0,4.431920410000001,2135313.4857412926,25.38578416151599,0.0,0.0,0.0,4.160939215895389,1278.9382917416303,2.082749275507071,0.000607283389624,2849725.04,12.40764197347829,2.212400370981906,94476.18112600494,11.804061652905183,1.25607249327612,440444.8332102229,19.04393326665699,0.112033468236971,604834.3581548344,12.033315371316393,0.962795609277746,240246.94655944168,24.742006065893246,0.017209575225391,42942.81230820396,15.317393748766424,34.95171158275178,727203.3404208105,34.286402332952775,3.125,1690895.9648450557,17.185140094948515,5.915164273153819,4570190.968714817,42.102874102945066,0.03987613878732,4654170.800502991,36.800414257416335,0.0,0.0,0.0,0.0,0.0,0.0,6.5146549834e-05,1631.5834650509591,2.494214701311777,3.936463071758969,744402.947345392,44.83103237519818,83435714941,7578,5940917082,0
